month,blockchain,token,ref_code,dr_usd,source
2026-07-01,ethereum,sUSDC,186,255.355913697204,susds_susdc
2026-07-01,ethereum,sUSDC,188,332.46251835623366,susds_susdc
2026-07-01,ethereum,sUSDC,190,0.0033753664542411,susds_susdc
2026-07-01,ethereum,sUSDC,191,1874.7996862730877,susds_susdc
2026-07-01,ethereum,sUSDC,192,18103.03253529758,susds_susdc
2026-07-01,ethereum,sUSDC,194,0.1772893184439346,susds_susdc
2026-07-01,ethereum,sUSDC,195,539.5533509678133,susds_susdc
2026-07-01,ethereum,sUSDC,204,0.0002353614823108,susds_susdc
2026-07-01,ethereum,sUSDC,216,279.5555886252492,susds_susdc
2026-07-01,ethereum,sUSDC,1017,3.408690954466223,susds_susdc
2026-07-01,ethereum,sUSDS,0,2305.1362307345566,susds_susdc
2026-07-01,ethereum,sUSDS,1,46160.66065087917,susds_susdc
2026-07-01,ethereum,sUSDS,99,449120.82239381823,susds_susdc
2026-07-01,ethereum,sUSDS,100,0.0006385991412551,susds_susdc
2026-07-01,ethereum,sUSDS,123,0.0009315975702948,susds_susdc
2026-07-01,ethereum,sUSDS,128,548164.441165225,susds_susdc
2026-07-01,ethereum,sUSDS,183,4452.015105137724,susds_susdc
2026-07-01,ethereum,sUSDS,186,8.138405222311042e-05,susds_susdc
2026-07-01,ethereum,sUSDS,188,21646.81901870906,susds_susdc
2026-07-01,ethereum,sUSDS,200,4384.721396957282,susds_susdc
2026-07-01,ethereum,sUSDS,204,0.0002963928818029,susds_susdc
2026-07-01,ethereum,sUSDS,224,5942.257448930829,susds_susdc
2026-07-01,ethereum,sUSDS,303,0.0010326496997733,susds_susdc
2026-07-01,ethereum,sUSDS,1001,386.628667628612,susds_susdc
2026-07-01,ethereum,sUSDS,1002,20494.60702569584,susds_susdc
2026-07-01,ethereum,sUSDS,1003,14515.706330414809,susds_susdc
2026-07-01,ethereum,sUSDS,1004,697.4579826616948,susds_susdc
2026-07-01,ethereum,sUSDS,1015,7.5091295927510866e-06,susds_susdc
2026-07-01,ethereum,sUSDS,2000,2.372995960089104e-06,susds_susdc
2026-07-01,ethereum,sUSDS,2001,8574.042295045127,susds_susdc
2026-07-01,ethereum,sUSDS,2002,1.995208499192483e-09,susds_susdc
2026-07-01,ethereum,sUSDS,2008,17489.63626815923,susds_susdc
2026-07-01,ethereum,sUSDS,2012,2834.561632392592,susds_susdc
2026-07-01,ethereum,sUSDS,2018,8.935215521156147e-05,susds_susdc
2026-07-01,ethereum,sUSDS,2222,7.668522948115172e-10,susds_susdc
2026-07-01,ethereum,sUSDS,3000,53.147333992809216,susds_susdc
2026-07-01,ethereum,sUSDS,3002,1.2119716002574784e-06,susds_susdc
2026-07-01,ethereum,sUSDS,3006,0.7711922221718281,susds_susdc
2026-07-01,ethereum,sUSDS,3007,0.0004737928136351,susds_susdc
2026-07-01,ethereum,sUSDS,3008,7.766657149181292e-05,susds_susdc
2026-07-01,ethereum,sUSDS,3900,1.7466381623862738e-05,susds_susdc
2026-07-01,ethereum,sUSDS,4011,119.49714441504648,susds_susdc
2026-07-01,ethereum,sUSDS,13425,9.442631612438351e-05,susds_susdc
2026-07-01,ethereum,spETH,-999999,0.0,sp
2026-07-01,ethereum,spETH,128,0.0,sp
2026-07-01,ethereum,spETH,186,0.0,sp
2026-07-01,ethereum,spETH,202,0.0,sp
2026-07-01,ethereum,spETH,204,0.0,sp
2026-07-01,ethereum,spETH,214,0.0,sp
2026-07-01,ethereum,spETH,1017,0.0,sp
2026-07-01,ethereum,spPYUSD,128,60.12241155677695,sp
2026-07-01,ethereum,spPYUSD,132,10.539691501620426,sp
2026-07-01,ethereum,spUSDC,0,0.0031458985654232,sp
2026-07-01,ethereum,spUSDC,128,40555.607072353705,sp
2026-07-01,ethereum,spUSDC,131,4262.458973751278,sp
2026-07-01,ethereum,spUSDC,186,2208.6667535291544,sp
2026-07-01,ethereum,spUSDC,190,292.06884880708526,sp
2026-07-01,ethereum,spUSDC,198,0.0001918788802216,sp
2026-07-01,ethereum,spUSDC,200,3.022977496586654,sp
2026-07-01,ethereum,spUSDC,202,15.70619120679154,sp
2026-07-01,ethereum,spUSDC,204,2.05595683472231e-08,sp
2026-07-01,ethereum,spUSDC,205,0.2096269241081709,sp
2026-07-01,ethereum,spUSDC,214,3.173446952946674,sp
2026-07-01,ethereum,spUSDC,217,0.4975482178841974,sp
2026-07-01,ethereum,spUSDC,223,0.001127761902164,sp
2026-07-01,ethereum,spUSDC,1017,0.0476508374347926,sp
2026-07-01,ethereum,spUSDC,4012,0.0001635317561061,sp
2026-07-01,ethereum,spUSDT,128,52247.75411042509,sp
2026-07-01,ethereum,spUSDT,130,3407.993431061834,sp
2026-07-01,ethereum,spUSDT,186,108.13145073131768,sp
2026-07-01,ethereum,spUSDT,188,7190.481435481101,sp
2026-07-01,ethereum,spUSDT,190,35.69601554401816,sp
2026-07-01,ethereum,spUSDT,191,23519.34183590616,sp
2026-07-01,ethereum,spUSDT,198,0.0007561787767777,sp
2026-07-01,ethereum,spUSDT,200,2.542025575256907,sp
2026-07-01,ethereum,spUSDT,202,21.820111700708797,sp
2026-07-01,ethereum,spUSDT,214,0.6492543562221954,sp
2026-07-01,ethereum,spUSDT,217,0.0001781247713304,sp
2026-07-01,ethereum,spUSDT,223,0.0001697127961131,sp
2026-07-01,ethereum,spUSDT,999,0.0001693176004863,sp
2026-07-01,ethereum,stUSDS,-999999,3101.562905439575,stusds
2026-07-01,ethereum,stUSDS,0,0.0050473680182653,stusds
2026-07-01,ethereum,stUSDS,1,2787.096635939073,stusds
2026-07-01,ethereum,stUSDS,197,9664.013652588652,stusds
2026-07-01,ethereum,stUSDS,2002,8.005568755688425e-05,stusds
2026-07-01,ethereum,stUSDS,3007,2.866152902904697e-06,stusds
2026-07-01,optimism,sUSDC,0,2.3931261556869078e-05,susds_susdc
2026-07-01,optimism,sUSDC,127,14.578584820438206,susds_susdc
2026-07-01,optimism,sUSDC,128,904.6617509453084,susds_susdc
2026-07-01,optimism,sUSDC,200,2.3613868704776705e-05,susds_susdc
2026-07-01,optimism,sUSDC,204,0.0321146133342835,susds_susdc
2026-07-01,optimism,sUSDC,1017,0.0229950295180674,susds_susdc
2026-07-01,optimism,sUSDC,3006,4.616283263743061e-05,susds_susdc
2026-07-01,optimism,sUSDS,1,84.3859824581723,psm3
2026-07-01,optimism,sUSDS,99,15920.248176805504,psm3
2026-07-01,optimism,sUSDS,128,92.20388882052816,psm3
2026-07-01,optimism,sUSDS,3000,0.0002856993150965,psm3
2026-07-01,optimism,sUSDS,3001,0.0010809253811189,psm3
2026-07-01,optimism,sUSDS,10000,0.0012024505463343,psm3
2026-07-01,optimism,sUSDS,10001,919.2955391166404,psm3
2026-07-01,unichain,sUSDC,0,2.2816571385043287e-05,susds_susdc
2026-07-01,unichain,sUSDC,127,0.9729142301875024,susds_susdc
2026-07-01,unichain,sUSDC,128,32.19511110913482,susds_susdc
2026-07-01,unichain,sUSDC,1017,0.0002199205478588,susds_susdc
2026-07-01,unichain,sUSDS,1,0.319243771809456,psm3
2026-07-01,unichain,sUSDS,99,8211.80104801323,psm3
2026-07-01,unichain,sUSDS,128,1.4367530865693163,psm3
2026-07-01,unichain,sUSDS,10000,0.0001946210743221,psm3
2026-07-01,unichain,sUSDS,10001,33.16826807637331,psm3
2026-08-01,arbitrum,sUSDC,0,2.2205351298516347e-05,susds_susdc
2026-08-01,arbitrum,sUSDC,127,222.04060541469397,susds_susdc
2026-08-01,arbitrum,sUSDC,128,33084.42932740346,susds_susdc
2026-08-01,arbitrum,sUSDC,182,3.2518955810433432e-06,susds_susdc
2026-08-01,arbitrum,sUSDC,190,0.0014092127710545,susds_susdc
2026-08-01,arbitrum,sUSDC,194,1.534529470257492,susds_susdc
2026-08-01,arbitrum,sUSDC,196,0.1047199899165952,susds_susdc
2026-08-01,arbitrum,sUSDC,204,0.461836800102989,susds_susdc
2026-08-01,arbitrum,sUSDC,555,0.0017361061053872,susds_susdc
2026-08-01,arbitrum,sUSDC,1004,0.0018592607367002,susds_susdc
2026-08-01,arbitrum,sUSDC,1017,0.0933867615142448,susds_susdc
2026-08-01,arbitrum,sUSDC,3006,1.4796468778571866e-05,susds_susdc
2026-08-01,arbitrum,sUSDS,1,622.522425678384,psm3
2026-08-01,arbitrum,sUSDS,2,8.805213266359269e-16,psm3
2026-08-01,arbitrum,sUSDS,99,24244.124524496623,psm3
2026-08-01,arbitrum,sUSDS,128,3039.1128903204312,psm3
2026-08-01,arbitrum,sUSDS,171,0.0001140224841598,psm3
2026-08-01,arbitrum,sUSDS,3000,7.653835650616152,psm3
2026-08-01,arbitrum,sUSDS,3333,0.0046596202244625,psm3
2026-08-01,arbitrum,sUSDS,10000,176.0875661768437,psm3
2026-08-01,arbitrum,sUSDS,10001,33308.669450673326,psm3
2026-08-01,avalanche_c,spUSDC,0,0.0041181933629659,sp
2026-08-01,avalanche_c,spUSDC,128,1747.4040221623543,sp
2026-08-01,avalanche_c,spUSDC,131,2.395153308971614,sp
2026-08-01,avalanche_c,spUSDC,190,0.6075843091753305,sp
2026-08-01,avalanche_c,spUSDC,191,28.653037307384903,sp
2026-08-01,avalanche_c,spUSDC,198,1.5595412313384114e-05,sp
2026-08-01,base,sUSDC,0,0.0422097734179951,susds_susdc
2026-08-01,base,sUSDC,127,79.80357384412554,susds_susdc
2026-08-01,base,sUSDC,128,1096.6816739969968,susds_susdc
2026-08-01,base,sUSDC,129,31.49002292867356,susds_susdc
2026-08-01,base,sUSDC,182,0.0098946703080523,susds_susdc
2026-08-01,base,sUSDC,200,3.654462942075885e-05,susds_susdc
2026-08-01,base,sUSDC,204,0.0588039538457589,susds_susdc
2026-08-01,base,sUSDC,206,0.0003425604148386,susds_susdc
2026-08-01,base,sUSDC,1004,0.0036147803902028,susds_susdc
2026-08-01,base,sUSDC,1017,0.5283492517893948,susds_susdc
2026-08-01,base,sUSDC,3006,2.160788164680404e-05,susds_susdc
2026-08-01,base,sUSDS,1,204.97606529798966,psm3
2026-08-01,base,sUSDS,2,1.548378502864748e-18,psm3
2026-08-01,base,sUSDS,99,208.35762046547524,psm3
2026-08-01,base,sUSDS,128,401.17257851417116,psm3
2026-08-01,base,sUSDS,129,0.10964122487397938,psm3
2026-08-01,base,sUSDS,170,5.597336722739006e-06,psm3
2026-08-01,base,sUSDS,171,0.0007523729743912,psm3
2026-08-01,base,sUSDS,184,0.0001706940020412,psm3
2026-08-01,base,sUSDS,204,0.000560758152182,psm3
2026-08-01,base,sUSDS,1015,2.631540028746223e-05,psm3
2026-08-01,base,sUSDS,1017,0.0055613790680401004,psm3
2026-08-01,base,sUSDS,3000,6.494727666471305,psm3
2026-08-01,base,sUSDS,3001,0.0004909797155844,psm3
2026-08-01,base,sUSDS,3123,0.0006584390369403,psm3
2026-08-01,base,sUSDS,3333,0.13621510731026232,psm3
2026-08-01,base,sUSDS,9998,0.0001549930495940818,psm3
2026-08-01,base,sUSDS,10000,3.2688055382291084,psm3
2026-08-01,base,sUSDS,10001,1208.6185439124772,psm3
2026-08-01,ethereum,USDS,4001,1523.1923325973569,usds_ref4001
2026-08-01,ethereum,USDS,9001,1993.595224678403,usds_aave
2026-08-01,ethereum,USDS-CLE,-999999,203.68899274045984,farms
2026-08-01,ethereum,USDS-CLE,0,0.7695346593656069,farms
2026-08-01,ethereum,USDS-CLE,1,2465.6868320761373,farms
2026-08-01,ethereum,USDS-CLE,128,652.4289999718135,farms
2026-08-01,ethereum,USDS-CLE,1001,12.491680379980602,farms
2026-08-01,ethereum,USDS-CLE,1002,3.153988230508152,farms
2026-08-01,ethereum,USDS-SKY,-999999,1402.593837251783,farms
2026-08-01,ethereum,USDS-SKY,0,0.0848653516146049,farms
2026-08-01,ethereum,USDS-SKY,1,229.50786006358052,farms
2026-08-01,ethereum,USDS-SKY,128,44.8530365551543,farms
2026-08-01,ethereum,USDS-SKY,1001,5.6729213874157445,farms
2026-08-01,ethereum,USDS-SKY,1002,0.5104390745744638,farms
2026-08-01,ethereum,USDS-SKY,1007,0.1858735124821318,farms
2026-08-01,ethereum,USDS-SKY,13425,3.8734658223110414,farms
2026-08-01,ethereum,USDS-SPK,-999999,28.87919557782437,farms
2026-08-01,ethereum,USDS-SPK,0,6.005992280632994,farms
2026-08-01,ethereum,USDS-SPK,1,665.3327153253023,farms
2026-08-01,ethereum,USDS-SPK,128,91577.72462593416,farms
2026-08-01,ethereum,USDS-SPK,224,438.9068827991291,farms
2026-08-01,ethereum,USDS-SPK,1002,0.0005090815238442,farms
2026-08-01,ethereum,sUSDC,0,6.948422827894739,susds_susdc
2026-08-01,ethereum,sUSDC,127,55.76221548379132,susds_susdc
2026-08-01,ethereum,sUSDC,128,9912.062193475122,susds_susdc
2026-08-01,ethereum,sUSDC,186,183.1978489380528,susds_susdc
2026-08-01,ethereum,sUSDC,188,240.48804655123303,susds_susdc
2026-08-01,ethereum,sUSDC,190,0.0024430537613582,susds_susdc
2026-08-01,ethereum,sUSDC,191,1356.959751610868,susds_susdc
2026-08-01,ethereum,sUSDC,192,21979.17033774511,susds_susdc
2026-08-01,ethereum,sUSDC,194,0.128320092690638,susds_susdc
2026-08-01,ethereum,sUSDC,195,221.8996685784046,susds_susdc
2026-08-01,ethereum,sUSDC,204,0.0001703520973006,susds_susdc
2026-08-01,ethereum,sUSDC,216,222.07534566360616,susds_susdc
2026-08-01,ethereum,sUSDC,1017,2.4671736744769994,susds_susdc
2026-08-01,ethereum,sUSDS,0,1588.6311307976234,susds_susdc
2026-08-01,ethereum,sUSDS,1,31035.662894444587,susds_susdc
2026-08-01,ethereum,sUSDS,99,254776.2260800762,susds_susdc
2026-08-01,ethereum,sUSDS,100,0.0004622111569791,susds_susdc
2026-08-01,ethereum,sUSDS,123,0.0007685454910026,susds_susdc
2026-08-01,ethereum,sUSDS,128,394219.5948914605,susds_susdc
2026-08-01,ethereum,sUSDS,183,3686.166565182914,susds_susdc
2026-08-01,ethereum,sUSDS,186,7.00236386417126e-05,susds_susdc
2026-08-01,ethereum,sUSDS,188,542.8891354775254,susds_susdc
2026-08-01,ethereum,sUSDS,200,5670.998677133328,susds_susdc
2026-08-01,ethereum,sUSDS,204,0.0002145259646752,susds_susdc
2026-08-01,ethereum,sUSDS,224,2230.835018413487,susds_susdc
2026-08-01,ethereum,sUSDS,303,0.000747420692656,susds_susdc
2026-08-01,ethereum,sUSDS,1001,280.4637214254899,susds_susdc
2026-08-01,ethereum,sUSDS,1002,13458.318301574349,susds_susdc
2026-08-01,ethereum,sUSDS,1003,9599.96555409885,susds_susdc
2026-08-01,ethereum,sUSDS,1004,285.4206027147376,susds_susdc
2026-08-01,ethereum,sUSDS,1015,5.435026846654324e-06,susds_susdc
2026-08-01,ethereum,sUSDS,1020,0.0017002540529674,susds_susdc
2026-08-01,ethereum,sUSDS,2000,1.717548830497864e-06,susds_susdc
2026-08-01,ethereum,sUSDS,2001,2640.2249448703437,susds_susdc
2026-08-01,ethereum,sUSDS,2002,1.4441103491211899e-09,susds_susdc
2026-08-01,ethereum,sUSDS,2003,6.7835269034202755e-09,susds_susdc
2026-08-01,ethereum,sUSDS,2008,10886.821628989128,susds_susdc
2026-08-01,ethereum,sUSDS,2012,3093.727327191264,susds_susdc
2026-08-01,ethereum,sUSDS,2018,0.0009409975806815,susds_susdc
2026-08-01,ethereum,sUSDS,2222,5.9452026851882975e-08,susds_susdc
2026-08-01,ethereum,sUSDS,3000,427.6698135876347,susds_susdc
2026-08-01,ethereum,sUSDS,3002,0.0002697797942283,susds_susdc
2026-08-01,ethereum,sUSDS,3006,0.6567796644990028,susds_susdc
2026-08-01,ethereum,sUSDS,3007,2.698249253076424e-06,susds_susdc
2026-08-01,ethereum,sUSDS,3008,3.686297222626944e-05,susds_susdc
2026-08-01,ethereum,sUSDS,3009,21.185837012696982,susds_susdc
2026-08-01,ethereum,sUSDS,3900,0.0005212357394418,susds_susdc
2026-08-01,ethereum,sUSDS,4011,7.72373427145418,susds_susdc
2026-08-01,ethereum,sUSDS,13425,6.834474712783191e-05,susds_susdc
2026-08-01,ethereum,spETH,-999999,0.0,sp
2026-08-01,ethereum,spETH,128,0.0,sp
2026-08-01,ethereum,spETH,186,0.0,sp
2026-08-01,ethereum,spETH,202,0.0,sp
2026-08-01,ethereum,spETH,204,0.0,sp
2026-08-01,ethereum,spETH,214,0.0,sp
2026-08-01,ethereum,spETH,1017,0.0,sp
2026-08-01,ethereum,spPYUSD,128,15.457342074588102,sp
2026-08-01,ethereum,spPYUSD,132,0.0008112550323739,sp
2026-08-01,ethereum,spUSDC,0,2.659484041319392,sp
2026-08-01,ethereum,spUSDC,128,38889.93305146092,sp
2026-08-01,ethereum,spUSDC,131,4011.7166672303897,sp
2026-08-01,ethereum,spUSDC,186,1710.1619523075133,sp
2026-08-01,ethereum,spUSDC,190,331.2225212267485,sp
2026-08-01,ethereum,spUSDC,198,0.0001927421268833,sp
2026-08-01,ethereum,spUSDC,200,109.00723858581976,sp
2026-08-01,ethereum,spUSDC,202,11.436776099171428,sp
2026-08-01,ethereum,spUSDC,205,0.210570017700477,sp
2026-08-01,ethereum,spUSDC,214,18.880556172408006,sp
2026-08-01,ethereum,spUSDC,217,47.7914744919858,sp
2026-08-01,ethereum,spUSDC,223,0.0008239236641213,sp
2026-08-01,ethereum,spUSDC,232,2.157146516828627e-05,sp
2026-08-01,ethereum,spUSDC,1017,0.047865214474593,sp
2026-08-01,ethereum,spUSDC,4012,0.0001642674714822,sp
2026-08-01,ethereum,spUSDT,128,34538.56208849452,sp
2026-08-01,ethereum,spUSDT,130,3325.471059991229,sp
2026-08-01,ethereum,spUSDT,186,103.98749441379368,sp
2026-08-01,ethereum,spUSDT,188,4481.901172809806,sp
2026-08-01,ethereum,spUSDT,190,35.88652041685065,sp
2026-08-01,ethereum,spUSDT,191,20007.163807892717,sp
2026-08-01,ethereum,spUSDT,198,0.0007602144020293,sp
2026-08-01,ethereum,spUSDT,200,87.125094673363,sp
2026-08-01,ethereum,spUSDT,202,21.93653297513492,sp
2026-08-01,ethereum,spUSDT,214,1.399765877713851,sp
2026-08-01,ethereum,spUSDT,217,11.16656202343284,sp
2026-08-01,ethereum,spUSDT,223,0.0001706185306649,sp
2026-08-01,ethereum,spUSDT,232,1.3558014559778749e-06,sp
2026-08-01,ethereum,spUSDT,999,0.0001702212259318,sp
2026-08-01,ethereum,stUSDS,-999999,2785.8159717168974,stusds
2026-08-01,ethereum,stUSDS,0,0.0050735618829975,stusds
2026-08-01,ethereum,stUSDS,1,3008.3182630335355,stusds
2026-08-01,ethereum,stUSDS,197,11231.95461255388,stusds
2026-08-01,ethereum,stUSDS,2002,0.000142328221181,stusds
2026-08-01,ethereum,stUSDS,3007,3.814440029157973e-07,stusds
2026-08-01,optimism,sUSDC,0,2.068881133597528e-05,susds_susdc
2026-08-01,optimism,sUSDC,127,10.947215897930985,susds_susdc
2026-08-01,optimism,sUSDC,128,562.3716994114976,susds_susdc
2026-08-01,optimism,sUSDC,200,1.7091462968987287e-05,susds_susdc
2026-08-01,optimism,sUSDC,204,0.0232452084497118,susds_susdc
2026-08-01,optimism,sUSDC,1017,0.0140803616279372,susds_susdc
2026-08-01,optimism,sUSDC,3006,8.670282594722923e-06,susds_susdc
2026-08-01,optimism,sUSDS,1,61.42840008971179,psm3
2026-08-01,optimism,sUSDS,99,149.0275151989463,psm3
2026-08-01,optimism,sUSDS,128,83.97461647575587,psm3
2026-08-01,optimism,sUSDS,3000,0.014890521631227,psm3
2026-08-01,optimism,sUSDS,3001,0.000904636560806,psm3
2026-08-01,optimism,sUSDS,10000,0.0025261452689976,psm3
2026-08-01,optimism,sUSDS,10001,573.3562873301192,psm3
2026-08-01,unichain,sUSDC,0,4.148849926865394e-05,susds_susdc
2026-08-01,unichain,sUSDC,127,1.3687679263609658,susds_susdc
2026-08-01,unichain,sUSDC,128,23.443580958613357,susds_susdc
2026-08-01,unichain,sUSDC,1017,0.0001591761158174,susds_susdc
2026-08-01,unichain,sUSDS,1,0.231074958490776,psm3
2026-08-01,unichain,sUSDS,99,2.1469590598263704,psm3
2026-08-01,unichain,sUSDS,128,0.8389815588023457,psm3
2026-08-01,unichain,sUSDS,3000,0.0072118669096893,psm3
2026-08-01,unichain,sUSDS,10000,0.0001408646302877,psm3
2026-08-01,unichain,sUSDS,10001,24.812549549540005,psm3
